chain,type,txid,from,to,value,token,timestamp,service,wallet
tron,TRC20,9431a988abf030286187eb561fccdf79500257f198160529303e1099b143425e,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,20.0,USDT,1612471056000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,a7a44bccba22ea5d5c0ab43e470480c4ead8cfa14f43a828a781cba818abc240,TVnbpZVCJ1TpWMomuk3URoFky9FGfPdZPX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,40.0,USDT,1612908138000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,24fae3d4cfcfc9bf3ff4d31ee61a16ed7285c3e5c818fdf68a88a1db89e6c166,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1400.304,USDT,1612959564000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,6cdf6c182e3f55234c8c4e868243729febc537439ee939d0fff27e7d5759452d,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1500.0,USDT,1613067699000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,6e1e32d0fe019c3a4b94d8cfe6c96876edfd4922d7bf055c967a3f00597697de,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1000.0,USDT,1613082342000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,11a48abe99d1ef5b26c7fd6c2d4488da1d9071dad93cb4854173b7b7b36dd925,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,2000.0,USDT,1613134374000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,270a99a2642cccbebc317db411d01fa5aaa99a2021672344dc0a7700fc5ab706,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,2000.0,USDT,1613176635000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,d02b9ec5394db8ac2419048ddc4993dd5eaf4a6c303f7686d0dcc2c6977fd58b,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1850.871,USDT,1613181468000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,7c8a89b0c9f8ce4c55d2414c48a93dd330138b26ead3946a726e19924d4a5557,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,2000.0,USDT,1613218725000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,cd95d3d3a5939408ef3c43dcc76f2c24dda8c1a1582c398ac1335aaa371052e5,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,5000.0,USDT,1613242392000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,7637b5f6137ab6a50d97a33a721cabade701f8bfc4408b145685c7c477cdbf58,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,15000.0,USDT,1613246196000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,b10774ec5a130d72781cb09ea6da7c85446335e750b83b06af2d690fd8835f86,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,7656.261,USDT,1613449902000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,2ff51f30ff740b64c0dc85b0d566b29248ac740180a2600cd6e359a95b53f0f8,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10000.0,USDT,1613537790000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,59dd154471f6b76097ff908cd5554010cf81a44b67a55330f469a6f951e1216d,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,9627.635,USDT,1613663121000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,410865dff4270d60dc1f824476760848960ca726d4271948eb805d2b9af43c66,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,8572.241,USDT,1613683050000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,a5abef5cf68a59f10393504e2df831cc6bb634966608cc53c1d350019525110a,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,14999.8,USDT,1613782872000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,478294abab2dd31c8ebe3c4ecf147336fce177409cbec6fbcfee168fbbacd50e,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,9652.199,USDT,1613945820000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,f89d75a866a221f28b7a08dce87e83db7cea7cf39e2b8c02138f372334f48dd7,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,26879.545,USDT,1614007884000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,3fc308bd5744dfbb50787363f7fc0da8f48ec2c319349673254a59f4561678e7,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,16151.098,USDT,1614116355000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,b2f7a720e59aff0a166bce19068d2a37c4c2e309bbff481f41af4181031aef4d,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10177.616,USDT,1614256980000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,882f029cc0d1cb780406b303c835abd902d41708907f119106a6ff8d40a52324,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,15925.308,USDT,1614291285000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,2ac1b43376b17918052df4f63ba7a92429ef05ce096c4f090b3927c6b98101d6,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,13962.195,USDT,1614448473000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,6dcb935d2dfe2343bfea132abfa7dee91e886a0fd11f6bb73c6aedcb45f5f41e,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,12796.72,USDT,1614463422000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,d1c2625209e4e118c5da0a91be8dc6596dcb123b38504b96b7379344ee4dca56,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,19559.795,USDT,1614549045000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,128169dae73b9c63032aebc71b89a1e057add78b723b45486d652d46682f9fe0,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,11641.029,USDT,1614553500000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,355b77e02a4e38e0c913730c5986419b6a8c035dbcca6ca6e7b94a8ba8179ba0,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,9999.0,USDT,1614647619000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,59fb8e1576633202b40e2d929665a231831bb630f8592b584a73e73fa416d226,TCuaDj8hKNP3kH5p4mWGxJjHhMFkcDTJDH,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,20.0,USDT,1614669168000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,184f9e7965a17edf2ae85f1571507306305cc82e8c413f0f6dff54b108059b4f,THn5UhQ8WXwxogP1eTThWnzHvLvDKfeetp,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,20.0,USDT,1614669666000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,04777dc2d2f73a8aa01bf5ec4cd54dac34e369f561ddca15b5c49beaa3b7a279,TH5nvVoznjGovxLq6Yuwo4JZoafEYmrym9,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,20.0,USDT,1614669669000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,8ccbfc2d039773d0ca10b971144a0b252eca5603f6ce54a346a03ec2496ddac1,TQ1VnwjGFqcL2aEpJZhKwucenYvvTwp789,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,12.0,USDT,1614709260000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,6e9bd8aa15a3328ad13b2fed658df4b49b2c8c99ebb098b0856e9e408d1c7d47,TKP8VktA1E8ukCYQ6yT6FSTaq6ycGKtjqw,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,12.0,USDT,1614763353000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,6c684c10142db63510d3f5c694035f74e1addfd730f1f755af8bd262d4804c98,TX3xkq3oRBTdWBnznNfvmJi5BYk3goyEe4,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,30.0,USDT,1614765897000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,792d1386489000dc004f9c3ce7f6e92c6c1b878b000f93675ede0fd67d117c71,TAyZEdzcMJHb9RB2ZcEAX8oCHMXUAxBNkc,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,50.0,USDT,1614772470000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,cecb56bb07d89c221d54b3e04d1b244f583976ce6fe6760167702208dbf916ee,TDfAxNH1rtBCQLJj5vxAkBA94JU4btLAvx,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10.0,USDT,1614772746000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,f1e42a4e71be57c4f32458c4cc0cc5944b8f371e4ec09aa89eeeb16ef18aa6fe,TRjXJQBSqhGMefzzigktkVm3r6kLyWk4y5,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,15.0,USDT,1614774315000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,d7a3858d16be81ffd702c7fb23a12fd5379467a3207ed4a82cfa61279a46e53c,TAUN6FwrnwwmaEqYcckffC7wYmbaS6cBiX,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,9999.0,USDT,1614779571000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,9e3b43e82f9338cabf07881520f1b59817e3bb0f39c79afe8b1a29af7549dce2,TPvgKvRfXMQb4qNUWoiymog3fY1piuQWph,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10000.0,USDT,1614786483000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,71682b8bf89a23cd2cb2f46a6d357fc3e946b59b6b90b9de4ca448a43122addd,TYdZ1yXQTDWSTE29b1ZqH4yxSg8gzy6REd,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,19205.37019,USDT,1614786780000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,5ca271f262e59982f588e60f389546132acf84c05f3e9cac67bd1ec62ac5017d,TMeoS4Y2YmdugJ4Pvtz9MSmqzuvUMz1K4B,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,11.0,USDT,1614845136000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,1ce5f803e41b9ea43cb6c34df1872858114d61c3a33eb0e60525b4be5ef791f2,TDZaLJvnAFCDgRnDuocTSP463X5PU516hu,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,100.0,USDT,1614845556000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,627b0d84f12b0b6bdd89d460bd382035737576b5330585d000bc9b04f031c6ad,TSrgWm34ZdgXr2fuqgZNEbCCvivX3MYZdP,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,7.0,USDT,1614846120000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,0110e2899c1c34dad8ad013bbc978f1f7df5aba2fa67cbdacd15e80458aa9ec0,TMtHDg4XWtBudhbnhhKnepi7cjhsrudh8d,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,5000.0,USDT,1614846345000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,30d9c89996ab1130739a3c4d620c93d3daa6c981bc51ff87dfa8a3a5a1bfd691,TR9R56muyPDL8wLBABeEcCFsawhPD1HiUg,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,61.0,USDT,1614848643000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,e42aeeca389a2af2d652dd57e8275e758c292a0b7f15d94498deec60476e54cb,TQKEyKAdqWgKW4My1aufDjH4jxxnyB9HkN,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,100.0,USDT,1614850086000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,7ace5f379db9cb64caf2c321594eacbb1b76f39a5a16b223d38b1a102d18f1ac,TLR2UiUNCDAxFkPZYxe2baHecBA7x93gT5,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,50.0,USDT,1614857607000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,022f89e28863fd127b5f1f246660af0cbda40b120c902a01409f2645110131f2,TU5eqe9gfD9DXa27LcnV57bR7FDK7v1vVL,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,9.0,USDT,1614857976000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,6a72e80646db6bfa335d8a342a8280d822c0664c0433ac9cddd3f323c0954a30,TUF1JkZyZWdyK278E84zNMAq6j9MJXKM6u,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,4679.0,USDT,1614863742000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,31e671e5703a139caa57733e172b14e685e12ec5aed16de9e9e42a5ecad0b0fb,TQ9nzQiroQzmvBY1Cp1L8YqE3PzdnYegxw,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,500.0,USDT,1614865005000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,d0399c87639a9488d0b811d4c164b3c3074a7fb674d1de8fb100d21cbb13c178,TRUY5CrF2DPxWn9EGp3crKC9PtCzTVqqNJ,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10.0,USDT,1614877926000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,d2519691cbfcc659ddf87d4048156a93c151e6b27e73c3ee48644a2d76fd5a3c,TPpCjsUsLu3oaEroJrJgncnaKHyJJS3TbY,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1200.0,USDT,1614888045000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,b9956c4a24b1e7f2468889cbe2719286a4621503044111a8938055ff49bf4493,TBS221aqbChZLcGqDEASiadirGpxgikaq3,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,18.77,USDT,1614901479000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,c695e3fc7418360105d8c62c7b9516479996d4f35c29f067a99f9665cd38f11a,TYDztEzActtHRYhEZkH6zKD8aBFf19KTNK,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,50.0,USDT,1614904311000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,33e95672ac58bd834851f947415af9d8b7372186466834116a1f5cfb026d7ea2,TXtAVeMgAqvgvHEr8q4jPzw1keR6sgDx9g,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1924.0,USDT,1614924081000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,c139aab8349e116a162816bef153d995a29a5ec25961e73731a0d08d040e1112,TCa6w81HSyGKL2AtcEdKSPb5aD6HefYvR8,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,18.3,USDT,1614926361000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,3c3b416da7cfc98e1b942ea7226d9dcc028b43466a6983aac009e1f76f9593ff,TDJhzBQNTMPaiCSrWHk6kNHbjKZrxuahLo,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,123.0,USDT,1614939852000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,43a33e8a1c265d8a382d6941e261d43031558e81bd26473b09c5236b3f1995c3,TMxVUQ4aSMx4HFhvKdXRCxDDHuCFsMVtb9,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10000.0,USDT,1614941544000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,ac25b03ce8a0b41f894db446cf5d191141d4b3a916d4380e11115ac7f0a6dad1,TA8b5ARrf4A3WPaHC4gzLnhbWc9g95nk58,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,20.0,USDT,1614972210000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,2b1d0239c72ad4496970eefd0182cecf850f25118a97c5ff3a6219e7d9c824a0,TN9TDeQPeyzVyRYvFZoX3V8p4D4khkRBJj,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,5.148,USDT,1614994914000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,2dc47d7491c026ad6aa3f64fcf58ab7c5d8ca30e13093cc8d3acc95191268184,TLh6WCnuWkxVLMCwm2haNZzDFhJFaZc7Ye,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,695.939,USDT,1614995409000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,1714bbdbfda43389bf28a1b4885f8fc9e57cbe17c666e910d5d17dda99b588a5,TQs8AB6QmFpi4aEWmQxqhrQnd2bYZ1kJBm,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,1965.0,USDT,1615018668000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,7e46653246759e6fb17be5d0415683a30b523c38262ae561e3e3f9ee0ae1a840,TT2whxptjha3EgFyvsMNdL3ZTpg6kUtiuN,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,12.0,USDT,1615021422000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,dc229b9ddfbc1f55fc114c0ae4393e551ccc5ef37bab6bf6f0a415171df1d59e,TBm48CN7iD41yUTA9vFWrhS4UMC7SK1NQy,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,3931.0,USDT,1615021965000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,42a04e924f4b6c4727bb26d0c9ed581ff2ebea18f4889529392d8a5d1bcc68ee,TVCUSjNCuM6wjYTJsSpnZASKCHyo6QN11K,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,20000.0,USDT,1615025790000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,36510bd3cfad484974b6e1db6ff7c90b5bb5e22044e3caad6efa2472be6177d1,TMaKeGvPrvXzrT5HbZD3R2VhkrTyMFmowx,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10000.0,USDT,1615030143000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,54fc178abe256692a4e74382bfb670090f8fadc9d9311d13627135ae00f7f670,TRdkBtMSahewdxACAGmgGBchK3yGzi2eVh,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,59.4,USDT,1615032312000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,3d89fff8ce30e6362add36eaedf3a6bf032dfff02d6ec7b927838a9a30d541ad,TKU1bfmrdi6DhaQSDTzWLXLNd8mGKb9Mei,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,500.0,USDT,1615036686000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,f1b611007ba75c680bc8a66f0b52a95d0b633e49fb58358e205007ea8d145ff3,TF2cp1YwtTHEhjn4z2TxNUSmwSgVvXCgYf,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,45.0,USDT,1615046202000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,d3c720261b7e7aed11b7cb9338f3cbfe5bd359af805c022ef3c58841b115c3e3,TSu99aFyg5hqrxcBUynBN9DRQDxRSfGKG3,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,10.0,USDT,1615060344000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
tron,TRC20,baf376306529b385ff0aca95660cf699d46d54f672101acd71e53607e285f364,THiWcrBtJ1WJVt7fUfw4maUeExuN94Rusg,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf,12.0,USDT,1615064595000,fixedfloat,TDoXUNZ6PajKuiUkcYg3EDSV9bnqGqsbcf
